czas,czujnik1,czujnik2
186597,99573.50,102754.02
186606,99573.64,102753.81
186615,99573.73,102754.14
186623,99573.83,102754.17
186632,99574.00,102754.22
186640,99573.98,102753.86
186649,99573.69,102754.00
186657,99573.33,102754.14
186666,99573.38,102753.94
186673,99573.34,102753.98
186682,99573.38,102753.53
186690,99573.06,102753.11
186699,99573.17,102753.78
186707,99572.88,102753.55
186716,99572.88,102753.80
186724,99572.64,102753.66
186733,99573.38,102753.62
186741,99573.28,102753.70
186749,99572.77,102753.78
186758,99573.05,102753.53
186766,99573.22,102753.55
186775,99573.16,102753.89
186783,99572.95,102753.86
186791,99572.83,102754.27
186800,99572.56,102753.86
186809,99572.52,102753.42
186817,99572.27,102753.42
186825,99572.78,102753.42
186834,99572.66,102753.89
186843,99572.19,102753.81
186850,99572.30,102753.81
186859,99572.28,102753.69
186867,99572.41,102753.59
186876,99572.30,102753.73
186885,99572.23,102754.23
186894,99572.19,102753.97
186902,99572.20,102753.95
186911,99572.73,102753.91
186919,99572.30,102753.84
186927,99571.62,102753.69
186936,99571.66,102753.55
186944,99572.03,102753.50
186954,99571.78,102753.52
186961,99571.91,102753.83
186969,99571.58,102753.56
186978,99571.94,102753.81
186986,99572.09,102754.05
186995,99572.48,102753.86
187003,99572.00,102754.14
187011,99571.86,102753.86
187019,99571.81,102754.08
187028,99572.03,102753.34
187036,99571.78,102753.84
187045,99571.39,102754.12
187054,99571.69,102754.08
187061,99571.73,102753.97
187070,99571.80,102753.73
187079,99570.95,102753.88
187087,99572.12,102754.25
187096,99571.81,102754.20
187104,99572.00,102754.14
187112,99572.16,102754.00
187120,99571.84,102754.19
187129,99571.27,102753.97
187137,99571.81,102754.20
187146,99572.22,102754.30
187155,99571.42,102754.08
187162,99571.67,102754.20
187171,99571.47,102754.12
187180,99572.20,102754.03
187188,99571.66,102754.06
187196,99571.70,102754.38
187205,99571.81,102754.44
187213,99571.88,102754.06
187221,99572.42,102754.55
187230,99572.00,102754.14
187239,99571.70,102754.36
187247,99572.02,102754.33
187255,99572.42,102754.55
187264,99571.77,102754.89
187272,99572.34,102754.83
187280,99572.34,102754.52
187289,99572.17,102754.03
187297,99572.73,102754.45
187306,99572.38,102754.38
187314,99572.50,102754.42
187323,99572.48,102754.75
187331,99572.08,102754.39
187339,99572.62,102754.19
187348,99572.20,102754.56
187356,99572.39,102754.28
187365,99572.67,102754.36
187373,99572.81,102754.67
187381,99573.12,102754.67
187390,99573.06,102754.23
187398,99572.59,102754.67
187408,99573.11,102755.30
187415,99572.48,102754.25
187423,99573.19,102755.02
187433,99573.05,102754.44
187440,99573.55,102754.52
187449,99573.00,102754.73
187458,99573.00,102754.84
187467,99573.14,102754.44
187475,99573.06,102754.95
187483,99572.78,102754.53
187492,99572.81,102754.47
187499,99573.03,102754.78
187509,99572.86,102754.72
187516,99573.16,102755.08
187525,99573.75,102754.86
187534,99572.95,102754.83
187543,99572.86,102755.23
187550,99572.86,102754.62
187559,99573.16,102754.55
187568,99573.09,102754.78
187576,99572.78,102754.98
187584,99573.02,102754.67
187592,99573.73,102754.55
187601,99572.92,102755.06
187609,99573.44,102754.75
187618,99573.31,102754.72
187627,99573.22,102755.12
187634,99573.50,102754.59
187643,99573.09,102754.89
187651,99573.48,102755.12
187660,99573.59,102755.05
187669,99572.98,102755.00
187677,99573.62,102755.11
187685,99573.67,102754.95
187693,99573.34,102755.42
187703,99573.30,102754.80
187710,99574.08,102755.09
187719,99573.95,102754.83
187727,99573.86,102755.05
187736,99573.84,102755.52
187744,99574.11,102755.39
187753,99574.02,102755.19
187761,99573.78,102754.94
187770,99573.66,102754.98
187778,99573.34,102754.80
187786,99573.59,102754.78
187795,99573.62,102755.48
187804,99573.53,102755.12
187812,99573.56,102755.58
187820,99573.69,102755.41
187829,99573.59,102755.39
187837,99573.75,102755.62
187846,99573.94,102755.50
187854,99573.73,102755.08
187863,99573.31,102755.62
187871,99573.38,102755.16
187880,99573.53,102755.34
187888,99573.84,102755.73
187896,99574.14,102755.73
187904,99573.66,102755.47
187913,99573.41,102755.77
187922,99573.52,102755.70
187930,99574.11,102755.80
187939,99573.73,102755.97
187947,99574.12,102755.34
187955,99573.84,102755.30
187963,99573.69,102755.34
187972,99573.77,102756.33
187980,99573.83,102756.06
187989,99573.53,102755.84
187997,99573.67,102755.84
188006,99573.20,102756.03
188014,99574.31,102756.06
188022,99573.77,102755.50
188031,99573.94,102755.31
188039,99573.86,102756.33
188048,99573.69,102756.03
188056,99573.91,102755.97
188065,99573.95,102755.95
188073,99573.72,102756.00
188082,99573.59,102755.84
188090,99573.98,102756.28
188098,99573.67,102755.72
188107,99574.31,102756.02
188115,99574.11,102756.12
188124,99574.06,102756.52
188132,99574.09,102756.27
188141,99573.62,102755.97
188150,99573.89,102756.06
188158,99573.92,102756.58
188166,99574.20,102756.56
188174,99573.92,102756.62
188183,99573.67,102756.47
188192,99573.44,102756.67
188200,99573.73,102756.94
188209,99573.91,102756.33
188217,99573.95,102756.77
188224,99573.69,102756.61
188233,99573.84,102756.66
188242,99574.06,102756.61
188250,99573.53,102756.06
188259,99574.25,102756.83
188267,99573.89,102756.50
188275,99573.89,102756.98
188284,99574.17,102756.73
188293,99574.12,102756.62
188301,99573.75,102757.52
188309,99573.91,102756.95
188318,99574.22,102757.05
188326,99574.06,102757.22
188335,99573.33,102756.67
188343,99573.52,102756.88
188352,99574.31,102757.22
188360,99573.64,102757.22
188369,99574.08,102756.86
188377,99574.17,102757.22
188385,99573.94,102756.92
188394,99573.64,102757.38
188402,99573.89,102757.09
188410,99574.19,102757.27
188418,99574.27,102756.97
188427,99573.42,102757.19
188436,99574.09,102756.86
188444,99574.12,102757.45
188453,99574.23,102757.25
188461,99574.44,102757.44
188470,99574.08,102757.45
188478,99573.98,102757.73
188487,99573.67,102757.38
188495,99573.80,102757.23
188503,99574.08,102757.27
188512,99574.38,102757.67
188520,99573.55,102757.86
188529,99574.09,102757.38
188537,99574.47,102757.39
188546,99574.23,102757.58
188554,99573.81,102757.72
188563,99573.91,102757.39
188571,99573.64,102757.53
188579,99573.12,102757.64
188588,99574.25,102757.78
188596,99573.77,102757.78
188605,99574.11,102757.78
188612,99573.80,102757.17
188622,99574.19,102757.34
188630,99573.69,102757.72
188639,99573.83,102757.88
188646,99573.92,102757.92
188655,99573.73,102758.09
188664,99573.70,102757.84
188671,99573.86,102757.94
188680,99573.81,102757.69
188689,99573.67,102758.27
188697,99573.88,102757.86
188705,99573.73,102757.98
188714,99573.89,102758.14
188722,99573.95,102758.09
188731,99573.92,102758.11
188739,99573.48,102758.47
188748,99573.92,102757.88
188756,99573.92,102758.28
188765,99573.97,102758.80
188772,99574.08,102758.62
188781,99573.73,102758.39
188790,99573.64,102758.12
188798,99573.41,102758.33
188807,99573.50,102758.12
188816,99573.84,102758.34
188824,99573.56,102758.16
188832,99573.34,102758.70
188840,99573.50,102758.70
188849,99573.59,102758.55
188857,99573.94,102759.03
188866,99573.61,102758.77
188874,99573.62,102758.95
188882,99573.52,102758.56
188891,99573.30,102758.67
188899,99573.97,102759.16
188908,99573.38,102758.48
188916,99573.06,102759.36
188925,99573.19,102759.55
188933,99573.69,102759.55
188941,99573.58,102758.98
188950,99573.50,102758.80
188958,99573.30,102758.80
188967,99573.33,102758.58
188975,99573.22,102758.58
188984,99573.62,102759.38
188993,99573.17,102759.02
189001,99573.53,102759.77
189010,99573.36,102759.30
189018,99573.52,102759.12
189026,99573.95,102759.48
189035,99573.64,102759.41
189043,99573.48,102759.52
189052,99573.67,102759.58
189060,99573.19,102759.48
189069,99573.39,102759.16
189077,99573.12,102759.31
189085,99573.19,102759.16
189094,99573.23,102759.59
189102,99573.08,102759.50
189110,99573.20,102759.53
189119,99572.80,102759.59
189128,99573.14,102759.88
189136,99572.91,102759.67
189144,99572.88,102760.22
189153,99572.80,102759.88
189160,99573.25,102760.06
189169,99573.06,102759.70
189177,99572.84,102760.11
189186,99573.36,102760.33
189194,99572.91,102760.14
189204,99573.30,102760.28
189211,99573.02,102759.91
189220,99573.05,102760.03
189228,99572.75,102759.98
189237,99572.86,102760.02
189245,99573.36,102760.20
189253,99572.78,102759.48
189261,99572.94,102759.94
189271,99572.23,102760.41
189279,99572.50,102760.02
189288,99572.62,102760.08
189296,99572.89,102760.09
189305,99572.69,102760.55
189312,99572.17,102759.98
189321,99572.62,102760.16
189330,99572.70,102760.59
189338,99572.27,102760.33
189347,99572.27,102760.97
189355,99572.31,102760.44
189363,99572.84,102760.06
189372,99572.64,102760.80
189379,99572.77,102760.34
189389,99572.33,102760.31
189396,99572.17,102760.80
189405,99572.19,102760.62
189414,99572.16,102760.69
189422,99572.69,102760.69
189430,99572.41,102760.56
189439,99572.39,102760.69
189448,99572.61,102761.05
189456,99572.20,102760.69
189465,99572.19,102760.56
189473,99572.16,102760.78
189482,99572.34,102760.80
189489,99572.38,102761.02
189499,99573.03,102760.95
189507,99571.94,102761.17
189515,99572.14,102760.67
189524,99571.80,102761.05
189531,99572.20,102761.31
189541,99572.34,102761.09
189549,99572.27,102760.91
189557,99572.56,102761.22
189566,99572.02,102761.38
189573,99572.36,102761.03
189582,99571.86,102761.11
189591,99572.53,102761.25
189599,99572.19,102761.30
189607,99572.00,102761.38
189616,99571.80,102761.30
189625,99572.33,102761.28
189632,99572.03,102761.05
189642,99571.95,102761.53
189650,99571.91,102761.34
189658,99571.50,102761.25
189667,99571.88,102761.59
189675,99571.75,102761.48
189684,99571.80,102761.89
189692,99572.02,102761.94
189701,99571.83,102761.52
189709,99571.33,102761.44
189718,99571.33,102762.08
189726,99571.58,102761.64
189735,99571.81,102761.38
189743,99571.66,102761.45
189751,99571.14,102761.98
189760,99571.59,102761.66
189768,99571.69,102762.11
189776,99571.33,102761.33
189785,99571.72,102761.70
189794,99571.36,102761.77
189801,99570.94,102761.89
189811,99571.19,102762.19
189819,99571.62,102761.83
189826,99571.06,102761.41
189835,99571.00,102761.89
189844,99571.34,102761.75
189852,99571.73,102761.80
189860,99570.73,102761.59
189869,99571.08,102761.98
189878,99571.08,102761.81
189886,99571.41,102762.30
189895,99571.25,102762.08
189903,99571.14,102762.16
189912,99571.50,102761.91
189919,99570.95,102762.31
189928,99570.86,102762.34
189937,99570.61,102762.09
189945,99570.45,102762.36
189954,99571.11,102762.03
189961,99570.80,102762.50
189971,99571.20,102762.48
189979,99570.44,102762.14
189987,99570.72,102762.95
189995,99570.66,102762.38
190004,99570.56,102762.55
190013,99570.83,102761.72
190020,99570.62,102762.34
190029,99570.41,102763.12
190038,99570.20,102762.61
190046,99570.97,102762.45
190055,99570.62,102762.80
190062,99570.69,102762.33
190072,99570.00,102762.91
190080,99569.97,102762.77
190089,99570.12,102762.86
190096,99570.28,102762.69
190105,99569.81,102762.33
190114,99570.41,102762.95
190122,99570.92,102762.75
190130,99570.55,102762.69
190139,99570.69,102763.16
190147,99570.00,102762.91
190156,99570.02,102763.02
190164,99570.48,102762.95
190173,99570.03,102762.91
190181,99569.73,102763.08
190189,99570.03,102762.69
190198,99570.05,102763.00
190206,99569.52,102763.75
190215,99569.77,102763.44
190223,99569.48,102763.41
190232,99570.25,102763.62
190240,99569.53,102763.28
190249,99570.11,102763.23
190257,99569.77,102763.20
190266,99569.77,102763.94
190273,99569.83,102763.34
190283,99569.34,102763.86
190290,99569.44,102763.33
190299,99569.34,102763.89
190307,99569.36,102763.31
190316,99569.31,102763.44
190324,99569.73,102763.83
190332,99569.44,102763.31
190341,99569.17,102763.44
190350,99569.61,102763.19
190358,99569.30,102763.86
190366,99568.94,102763.30
190375,99569.25,102763.75
190384,99569.16,102763.61
190392,99569.11,102763.50
190400,99569.16,102763.53
190409,99569.25,102763.91
190417,99569.25,102764.20
190426,99569.12,102763.34
190434,99569.02,102763.12
190442,99569.16,102764.05
190451,99569.19,102763.22
190460,99568.66,102763.83
190468,99568.97,102764.22
190477,99568.67,102764.12
190484,99568.97,102763.80
190493,99569.11,102763.94
190501,99568.94,102763.41
190510,99568.64,102764.33
190518,99568.67,102764.52
190526,99568.59,102764.00
190535,99568.05,102764.08
190544,99568.11,102764.55
190552,99568.77,102764.06
190561,99568.86,102764.00
190569,99568.59,102764.14
190578,99568.31,102764.17
190586,99568.55,102764.31
190594,99568.17,102764.44
190603,99568.59,102764.58
190611,99568.11,102764.91
190619,99568.58,102764.56
190628,99568.47,102764.50
190636,99568.06,102764.38
190645,99568.39,102764.34
190653,99568.06,102764.36
190662,99567.95,102764.22
190670,99567.92,102764.75
190678,99567.98,102764.88
190687,99568.23,102764.52
190696,99568.12,102764.36
190704,99567.86,102764.47
190712,99567.98,102764.81
190721,99567.95,102765.00
190730,99568.11,102764.44
190737,99567.86,102764.72
190746,99567.94,102764.61
190755,99568.16,102764.70
190762,99567.89,102765.56
190771,99568.55,102765.42
190780,99567.64,102765.05
190788,99567.33,102764.75
190797,99567.78,102764.77
190805,99567.80,102765.22
190814,99566.98,102765.19
190822,99567.64,102765.03
190831,99567.50,102764.91
190839,99567.41,102764.86
190847,99567.45,102765.64
190856,99567.36,102764.98
190865,99567.45,102765.48
190873,99567.77,102764.73
190880,99567.23,102765.22
190889,99566.98,102765.20
190897,99567.00,102765.41
190906,99567.73,102765.00
190915,99566.55,102765.41
190923,99566.81,102765.39
190931,99567.09,102764.97
190940,99566.50,102765.28
190948,99567.34,102765.09
190956,99566.91,102765.38
190965,99566.72,102765.17
190974,99566.67,102765.08
190983,99566.88,102765.61
190992,99567.09,102765.73
190999,99566.73,102765.45
191009,99566.45,102765.66
191017,99566.28,102765.83
191025,99566.19,102765.73
191034,99566.81,102765.44
191042,99566.19,102765.59
191051,99567.11,102765.72
191059,99566.53,102765.50
191067,99566.47,102765.92
191075,99566.47,102765.75
191084,99566.50,102765.62
191092,99566.27,102765.86
191101,99566.62,102765.75
191109,99565.69,102765.89
191118,99566.20,102765.52
191126,99565.94,102766.03
191134,99565.70,102765.78
191143,99565.86,102766.34
191150,99565.62,102765.66
191159,99566.48,102765.80
191168,99565.73,102766.17
191176,99566.30,102765.91
191185,99565.78,102766.34
191193,99565.69,102766.12
191202,99565.88,102765.86
191209,99565.81,102765.77
191218,99566.05,102765.86
191226,99565.28,102766.45
191235,99565.56,102766.62
191243,99565.34,102766.69
191252,99565.62,102766.61
191260,99565.33,102766.52
191268,99565.83,102766.34
191277,99565.14,102766.48
191285,99565.52,102766.36
191293,99565.42,102766.22
191302,99565.61,102766.11
191311,99565.23,102766.92
191319,99565.34,102766.12
191327,99565.33,102766.50
191336,99565.19,102766.84
191344,99565.33,102766.81
191353,99565.12,102766.62
191362,99565.05,102766.58
191370,99564.95,102766.41
191379,99565.23,102766.47
191386,99564.66,102766.47
191395,99564.59,102766.42
191403,99564.78,102766.86
191412,99564.88,102766.94
191420,99564.94,102766.56
191429,99564.44,102766.95
191438,99564.44,102766.77
191446,99564.50,102767.28
191454,99564.30,102766.56
191462,99564.66,102767.33
191471,99564.33,102767.02
191480,99564.91,102766.81
191488,99564.48,102766.89
191496,99564.28,102767.11
191505,99563.92,102767.12
191513,99564.69,102766.91
191522,99564.20,102766.97
191530,99564.33,102767.17
191538,99563.97,102767.16
191547,99564.17,102767.02
191555,99564.16,102766.69
191564,99563.78,102767.06
191572,99563.98,102767.08
191581,99563.84,102767.36
191589,99563.67,102767.25
191598,99563.66,102767.05
191606,99564.05,102766.86
191615,99563.98,102767.48
191622,99564.02,102767.30
191631,99563.48,102767.20
191640,99564.03,102767.19
191649,99562.97,102767.52
191656,99563.50,102766.98
191665,99563.39,102767.31
191673,99563.45,102766.91
191682,99563.44,102767.16
191690,99563.17,102767.02
191699,99563.58,102767.72
191707,99563.30,102767.14
191715,99563.42,102767.22
191724,99563.12,102767.53
191732,99563.12,102767.66
191741,99563.30,102767.69
191749,99563.30,102767.52
191758,99563.30,102767.22
191767,99563.62,102767.64
191774,99563.02,102767.53
191783,99562.84,102767.64
191791,99562.92,102767.66
191799,99562.86,102767.77
191809,99562.88,102767.56
191817,99562.36,102767.73
191825,99563.20,102767.36
191833,99562.17,102767.72
191842,99562.62,102767.86
191850,99561.88,102767.42
191859,99562.39,102767.80
191867,99562.73,102767.80
191876,99562.08,102767.75
191884,99562.30,102767.83
191892,99562.66,102767.52
191901,99561.80,102768.05
191909,99561.84,102768.05
191918,99562.58,102767.95
191927,99561.81,102768.03
191935,99562.33,102768.03
191943,99562.12,102768.17
191952,99562.38,102768.11
191959,99561.92,102768.19
191968,99561.94,102768.11
191977,99562.25,102768.34
191986,99562.33,102767.66
191993,99561.89,102768.05
192002,99562.02,102767.91
192010,99561.72,102768.98
192019,99561.73,102767.66
192027,99561.81,102767.58
192035,99561.72,102768.58
192044,99561.48,102768.47
192052,99561.86,102768.00
192061,99561.69,102768.22
192070,99561.56,102768.45
192078,99561.20,102768.41
192087,99561.86,102768.77
192094,99561.38,102768.08
192103,99561.12,102767.97
192112,99561.23,102767.72
192120,99561.50,102768.23
